Basin,Model,nse,perc_bias,alpha_nse,beta_nse,r
MF Tule River S20,HMS,0.9444603061350612,-17.152544815467046,0.8451303611588997,-0.16403145247949763,0.9972496719788543
MF Tule River S20,LSTM,0.9680006279983914,6.266545020611122,1.1187295704454783,0.059927578841367915,0.9936037507295201
MF Tule River S20,HMS_LSTM,0.9740173862210623,12.373873982326486,1.0425651566375234,0.11833255904331014,0.9951234574525696
NF Tule River S10,HMS,0.946024169437674,12.506571373452816,1.072539950998646,0.10687012037171481,0.9826148371403541
NF Tule River S10,LSTM,0.9613163218912798,4.530403466738341,0.9310621994732126,0.03871282938907452,0.9825830247290184
NF Tule River S10,HMS_LSTM,0.9678263277860213,7.901528712929035,0.9111823006242149,0.06751949031080892,0.9891754883154412
SF Tule River S10,HMS,0.9538381204851283,-5.971949438756993,0.970552946916943,-0.04986691384515166,0.9779465707568358
SF Tule River S10,LSTM,0.9683576990794408,-1.1693839888931477,0.9248413083413736,-0.009764578756743695,0.9859986114607749
SF Tule River S10,HMS_LSTM,0.9792020521118652,6.850348883647184,0.9510272312720469,0.0572017163060856,0.9920467159270205
